BaseStationId,year,month,day,success_call_rate,fail_rate,cell_avail,max_active_abon,overload_rate
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,7,88,2.4,90,3150,9
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,8,91.5,2.28,94.5,8250,6.66
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,9,92.5,1.2,99.5,3800,9.18
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,10,96,3.72,97.5,5125,4.5
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,1,86,0.96,97.5,6875,8.28
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,2,96.5,3.36,99.5,975,9.36
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,3,97,2.64,95,8400,9.72
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,4,91,4.08,95.5,8750,5.4
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,5,99.5,1.32,92,8825,5.76
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,6,100,4.68,93,2200,8.1
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,7,98,1.92,99,6100,9.36
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,8,99.5,4.32,94,3500,3.42
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,9,90.5,2.4,94.5,6025,8.1
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,10,94,3.96,94,5225,3.42
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,1,98.5,2.88,97.5,6825,2.88
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,2,94,3,88.5,9800,8.64
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,3,95,3.72,90.5,4725,6.12
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,4,96.5,4.8,93.5,9000,9.72
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,5,95.5,4.08,91,5325,9.9
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,6,93.5,2.76,99.5,3750,9
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,7,97.5,3.24,89.5,4125,8.28
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,8,90,3.12,95.5,6675,6.84
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,9,97.5,2.76,95.5,9975,8.64
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,10,93,4.44,90.5,8800,4.32
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,1,95,2.76,95.5,6525,5.22
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,2,99.5,1.8,97.5,5275,2.34
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,3,99.5,3.96,98,9450,6.3
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,4,90,2.64,94.5,9700,9.36
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,5,99.5,4.8,93,6100,9.36
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,6,92,4.8,94,7450,5.22
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,7,100,2.52,98,6325,8.1
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,8,98,0.6,99.5,6975,5.04
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,9,94,4.56,86.5,6375,8.82
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,10,94,4.2,95,4825,9
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,1,96.5,2.52,98.5,9550,4.5
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,2,91.5,2.76,88,9225,4.32
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,3,98,1.92,97,1425,6.48
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,4,97.5,3.12,95,8125,4.5
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,5,97.5,2.04,96.5,8625,7.02
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,6,92.5,4.44,97.5,2750,5.22
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,7,97,4.8,89.5,3225,6.84
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,8,93,4.8,97.5,5000,6.12
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,9,100,1.56,96.5,6000,8.46
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,10,100,2.16,98.5,6875,9.18
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,1,94,2.4,89.5,7775,6.3
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,2,96,4.44,98.5,7200,3.78
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,3,88,3.12,97,5025,8.46
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,4,99,0.72,87.5,4150,9.18
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,5,98,3.48,98.5,6400,4.32
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,6,95.5,2.4,92.5,1225,6.48
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,7,96,4.08,95,6650,7.74
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,8,96.5,4.92,92.5,2750,1.98
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,9,98.5,3,91,6825,9.18
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,10,93,4.92,98.5,4575,9.36
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,1,92,3.48,89.5,7000,6.66
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,2,96,2.28,99,7775,8.46
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,3,99.5,1.8,91,8700,9
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,4,93.5,0.84,98,1575,7.74
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,5,93,0.72,88.5,3075,7.92
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,6,97,3.48,96,8900,3.96
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,7,94.5,2.52,93.5,3275,6.66
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,8,93.5,4.08,90,5475,5.22
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,9,91.5,4.08,95.5,7075,1.26
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,10,95.5,3.96,96.5,2925,7.56
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,1,86,1.8,96.5,6050,7.2
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,2,88.5,2.16,95.5,7975,2.88
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,3,100,2.4,92.5,9650,8.64
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,4,90,2.88,92.5,7925,5.22
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,5,96,4.56,99,6050,8.46
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,6,92.5,3.96,98.5,4125,6.3
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,7,95,3.72,93,5275,6.12
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,8,95,1.56,92,6475,8.1
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,9,100,4.32,94.5,2525,5.04
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,10,97,1.44,100,4800,5.58
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,1,93.5,4.2,93.5,3550,3.24
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,2,94.5,4.44,98.5,6675,6.3
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,3,99.5,2.52,96.5,2525,9.54
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,4,97.5,4.56,91.5,1525,4.86
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,5,96,2.28,99.5,8000,8.28
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,6,100,3.48,99,7775,7.56
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,7,95,3,97,4625,9.36
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,8,92,4.92,90,7925,3.42
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,9,98,3.12,97.5,5175,9.36
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,10,87,4.08,94.5,9575,9.18
e859cac8-c917-47cd-a65b-869697a82742,2015,1,1,89.5,3.72,95,9925,5.76
e859cac8-c917-47cd-a65b-869697a82742,2015,1,2,90,1.68,99.5,9000,8.1
e859cac8-c917-47cd-a65b-869697a82742,2015,1,3,92.5,3.12,87,6650,8.82
e859cac8-c917-47cd-a65b-869697a82742,2015,1,4,95.5,3.24,99.5,7175,1.8
e859cac8-c917-47cd-a65b-869697a82742,2015,1,5,98,4.2,95,10000,8.1
e859cac8-c917-47cd-a65b-869697a82742,2015,1,6,99,3.84,91.5,3575,4.68
e859cac8-c917-47cd-a65b-869697a82742,2015,1,7,97,1.68,88,9650,4.5
e859cac8-c917-47cd-a65b-869697a82742,2015,1,8,98,1.44,90,2425,9.72
e859cac8-c917-47cd-a65b-869697a82742,2015,1,9,96.5,2.4,93.5,5675,7.56
e859cac8-c917-47cd-a65b-869697a82742,2015,1,10,95,4.68,98.5,8700,8.46
e859cac8-c917-47cd-a65b-869697a82742,2015,2,1,98,4.56,90.5,2600,9.54
e859cac8-c917-47cd-a65b-869697a82742,2015,2,2,96.5,3.6,98.5,8650,9.9
e859cac8-c917-47cd-a65b-869697a82742,2015,2,3,93.5,3.72,99,7475,3.6
e859cac8-c917-47cd-a65b-869697a82742,2015,2,4,91.5,2.88,100,5325,6.48
e859cac8-c917-47cd-a65b-869697a82742,2015,2,5,98.5,3.72,94.5,5400,7.2
e859cac8-c917-47cd-a65b-869697a82742,2015,2,6,99.5,4.92,93,4875,8.28
e859cac8-c917-47cd-a65b-869697a82742,2015,2,7,95.5,0.96,99.5,9725,9
e859cac8-c917-47cd-a65b-869697a82742,2015,2,8,96,3.6,98,7600,7.74
e859cac8-c917-47cd-a65b-869697a82742,2015,2,9,92,1.68,97,7625,8.28
e859cac8-c917-47cd-a65b-869697a82742,2015,2,10,95.5,3.24,92,6250,6.48
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,1,94.5,2.16,100,9500,7.38
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,2,98.5,1.68,95.5,3400,9.9
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,3,98.5,4.92,90.5,8175,1.44
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,4,94.5,4.56,94,8850,3.06
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,5,96,3.72,90.5,9775,5.76
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,6,98.5,4.44,96,6925,8.1
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,7,88,0.96,92,4450,6.84
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,8,96.5,3.72,92,3875,5.04
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,9,96,4.32,95,7425,7.02
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,10,96.5,4.32,91.5,8250,7.74
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,1,96.5,1.44,89.5,9700,6.48
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,2,90,2.4,99,9375,7.38
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,3,97,3.12,86.5,7450,5.76
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,4,96.5,4.56,97.5,9175,9.72
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,5,89.5,4.92,99,6275,8.28
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,6,91,3.72,93,2825,3.78
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,7,96.5,3,95.5,8250,4.14
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,8,95,0.48,93,1900,2.88
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,9,95,3.72,96.5,9625,1.8
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,10,97,0.6,98.5,5850,8.28
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,1,96,3,94.5,9050,4.86
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,2,96.5,3,96,875,9.54
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,3,92,3.84,97.5,6875,6.48
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,4,91,3.36,90.5,9975,9.18
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,5,97,0.96,88,8500,9.72
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,6,98.5,3.24,98,7150,8.82
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,7,98.5,2.64,98,7025,9
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,8,93.5,4.92,88.5,7125,5.58
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,9,97,4.32,100,7675,6.66
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,10,94,3.48,93,10000,5.04
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,1,94.5,3.6,94.5,5675,5.4
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,2,94,1.68,93.5,6450,8.28
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,3,94,4.92,94.5,6350,8.64
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,4,86.5,3.12,97.5,8475,3.6
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,5,97,1.56,88.5,4400,1.26
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,6,87.5,4.56,99,10000,5.4
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,7,99.5,2.28,89.5,3900,2.88
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,8,96.5,4.92,88.5,3250,7.74
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,9,97,2.88,90.5,4700,4.68
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,10,88,2.76,95,6050,5.4
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,1,97,1.2,93.5,6500,3.6
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,2,94.5,3,92,7700,9.54
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,3,91.5,2.88,97.5,7950,4.5
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,4,87,4.32,95.5,8700,8.28
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,5,87.5,3.48,99.5,4525,5.58
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,6,99.5,4.68,86,6675,6.3
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,7,95,3.84,92,7225,7.38
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,8,97.5,4.08,95,9650,2.88
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,9,92.5,3.12,97,9025,9.36
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,10,91.5,3.36,89.5,9725,9.72
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,1,97.5,3.84,94.5,6775,6.3
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,2,92,4.44,87.5,9675,5.94
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,3,95.5,4.08,96,8125,7.2
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,4,92,0.96,97,6000,6.3
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,5,99,3.72,91,7850,1.26
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,6,93.5,2.76,85.5,9075,9.72
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,7,100,1.68,100,1975,9.18
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,8,97,2.76,99.5,7250,4.86
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,9,100,2.04,90,7250,7.74
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,10,99,4.44,97,9775,8.82
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,1,100,3.84,99,4125,8.82
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,2,98,4.56,97.5,6575,4.14
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,3,95.5,3.72,95.5,5675,6.66
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,4,91,2.64,88,7375,3.24
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,5,87.5,1.08,95.5,5950,7.92
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,6,93,3.24,94,5375,6.12
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,7,93,1.2,98,9375,5.76
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,8,90.5,4.8,96,6200,5.22
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,9,99,3.6,97.5,2825,5.76
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,10,91.5,1.68,97,2925,5.04
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,1,95.5,4.92,90.5,2450,9.18
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,2,99.5,3.24,93.5,9450,6.84
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,3,98,4.8,92.5,9150,7.2
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,4,100,2.04,85.5,9450,7.38
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,5,96.5,2.88,94.5,6700,5.04
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,6,89,2.28,89,7625,9.72
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,7,95.5,3.24,92.5,3050,3.42
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,8,96,4.92,91.5,3850,9.9
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,9,93,0.36,99.5,9425,5.58
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,2,10,93.5,2.28,92,5125,9.18
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,1,99,3,99.5,7475,8.46
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,2,99.5,2.64,92,4400,9.36
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,3,92.5,4.2,92.5,7750,6.12
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,4,88,3.48,98,5850,9.54
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,5,91,3,91.5,5175,7.74
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,6,93.5,4.44,98.5,1825,5.94
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,7,89.5,3,94.5,4650,1.8
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,8,98.5,4.56,98.5,4275,3.96
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,9,97,1.8,96,5575,9.9
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,1,10,97.5,2.28,99.5,1625,8.64
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,1,96.5,3.72,93.5,7075,5.04
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,2,90,3,87,9725,8.64
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,3,95,0.12,91.5,3425,4.14
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,4,96.5,4.44,92,7950,3.6
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,5,94,2.16,88.5,1925,8.1
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,6,89,4.68,90,7425,8.1
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,7,93,4.2,88.5,9125,9.36
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,8,96.5,4.68,91.5,8825,8.1
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,9,97,4.08,94.5,5500,9.36
02fc501a-7dd2-460d-8fd1-91cb42cfbed7,2015,2,10,96.5,4.92,95,4100,7.74
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,1,90,4.68,92.5,6800,1.98
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,2,88.5,2.52,88.5,8700,8.1
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,3,94,4.32,93,9850,2.52
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,4,89,4.92,93,8450,5.22
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,5,92,1.8,96,7375,9.9
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,6,88.5,3.48,91,6725,5.76
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,7,93,3.96,95,1900,9.9
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,8,89.5,4.32,86.5,6500,4.32
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,9,98,4.44,97,6575,9
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,1,10,95,2.4,98,5225,7.74
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,1,99,4.2,94.5,6125,9.9
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,2,93,4.32,100,5425,1.98
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,3,90.5,2.04,96,5300,9.36
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,4,98.5,1.2,97.5,6850,6.3
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,5,90,4.08,96.5,9350,8.82
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,6,97.5,4.2,92.5,9800,6.84
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,7,98,0.72,96.5,4925,5.04
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,8,99,1.2,99,1200,9.54
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,9,87,4.56,92.5,2325,7.56
eab3d3cd-a4fc-45c6-9e23-5223117ef617,2015,2,10,100,2.16,94,10000,5.04
dd267617-dbad-47bf-a683-e421269251ab,2015,1,1,100,4.2,99.5,5875,8.28
dd267617-dbad-47bf-a683-e421269251ab,2015,1,2,86.5,4.92,99,5800,7.56
dd267617-dbad-47bf-a683-e421269251ab,2015,1,3,88.5,2.04,95,4350,8.1
dd267617-dbad-47bf-a683-e421269251ab,2015,1,4,89,1.44,100,7700,6.84
dd267617-dbad-47bf-a683-e421269251ab,2015,1,5,90.5,4.8,92,10000,1.08
dd267617-dbad-47bf-a683-e421269251ab,2015,1,6,89,3.72,92.5,6975,9.54
dd267617-dbad-47bf-a683-e421269251ab,2015,1,7,99,3,90,6325,5.94
dd267617-dbad-47bf-a683-e421269251ab,2015,1,8,95,2.88,90.5,2700,7.02
dd267617-dbad-47bf-a683-e421269251ab,2015,1,9,89.5,2.28,96.5,8625,2.16
dd267617-dbad-47bf-a683-e421269251ab,2015,1,10,99.5,3.84,97.5,6025,9.36
dd267617-dbad-47bf-a683-e421269251ab,2015,2,1,99.5,3.24,87.5,9450,5.76
dd267617-dbad-47bf-a683-e421269251ab,2015,2,2,86.5,2.64,99.5,5500,6.66
dd267617-dbad-47bf-a683-e421269251ab,2015,2,3,100,3.84,98,9675,1.08
dd267617-dbad-47bf-a683-e421269251ab,2015,2,4,100,4.8,94.5,6350,1.8
dd267617-dbad-47bf-a683-e421269251ab,2015,2,5,88.5,2.4,97.5,6500,3.42
dd267617-dbad-47bf-a683-e421269251ab,2015,2,6,99,4.8,96,5200,4.5
dd267617-dbad-47bf-a683-e421269251ab,2015,2,7,93.5,4.56,93.5,5975,6.48
dd267617-dbad-47bf-a683-e421269251ab,2015,2,8,97.5,1.68,97.5,8700,3.96
dd267617-dbad-47bf-a683-e421269251ab,2015,2,9,99,2.16,89.5,1150,3.24
dd267617-dbad-47bf-a683-e421269251ab,2015,2,10,90,4.08,99.5,3625,3.6
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,1,99.5,3.72,100,5225,9.54
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,2,86,3.36,94,2575,6.3
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,3,97,0.12,96.5,6125,7.74
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,4,92,4.44,86,9975,4.32
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,5,96,4.08,91.5,6750,4.32
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,6,97.5,4.56,99.5,4650,9
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,7,99,4.44,96,8500,0.72
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,8,98,3.24,100,7825,8.1
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,9,98.5,2.52,91.5,4900,2.52
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,1,10,86.5,0.6,97,9625,8.28
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,1,95,4.8,96.5,8825,4.32
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,2,92,2.64,96.5,5675,7.2
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,3,100,2.04,96.5,4425,8.64
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,4,94,3.48,93.5,5225,8.28
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,5,89,4.68,95.5,5400,7.74
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,6,97.5,3.72,98.5,8750,5.76
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,7,97.5,3.48,95,2450,0
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,8,99.5,1.8,91.5,3025,0.9
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,9,95,1.92,98,9875,3.42
60591746-3ba0-4058-89e0-b9f7fd50e505,2015,2,10,97,2.64,97.5,9225,8.1
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,1,88.5,2.04,98.5,5100,7.38
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,2,90,4.56,97,5200,5.76
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,3,92.5,3,99,5725,8.82
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,4,100,1.68,88,7150,3.6
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,5,98,3.96,93,5500,1.44
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,6,94,3.72,92.5,7975,7.74
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,7,97.5,4.32,97,1375,5.04
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,8,95.5,4.56,96,2750,3.42
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,9,94,0.84,95.5,7600,9.18
fc2b58e4-f1e6-4c7f-ae5d-866478a551f7,2015,1,10,90,2.28,93,8825,9.18
