BaseStationId,year,month,day,success_call_rate,fail_rate,cell_avail,max_active_abon,overload_rate
83c99eab-c19a-4438-ade0-b84629a3931e,2015,1,10,94,1.2,92.5,7700,7.02
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,1,100,4.08,95.5,9325,7.74
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,2,93.5,3.96,92.5,8875,9.54
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,3,98.5,4.32,97.5,6375,5.04
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,4,94,4.32,95,9050,8.46
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,5,98.5,2.52,93,6875,6.84
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,6,96,3,93,8725,6.3
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,7,92,3.84,89,8700,9.9
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,8,100,3,96,8525,4.68
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,9,97,2.64,86.5,3000,9.9
83c99eab-c19a-4438-ade0-b84629a3931e,2015,2,10,89.5,4.32,91.5,6000,9.18
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,1,92.5,3.24,94,6350,5.76
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,2,98,4.44,100,8050,3.96
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,3,99.5,2.88,99,2025,9.36
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,4,95.5,3.84,94.5,8100,8.1
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,5,94.5,2.76,90,8000,5.22
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,6,99,3.48,94,4925,9
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,7,91.5,4.8,90.5,5000,8.28
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,8,95.5,4.68,91,8975,3.42
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,9,97,3.72,100,8775,8.46
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,1,10,92,1.2,97.5,6425,9.9
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,1,99,2.52,97,7275,9.36
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,2,97.5,2.64,97,6275,8.82
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,3,94,3.96,88.5,4700,5.4
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,4,87.5,3.36,91.5,9650,4.86
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,5,92.5,4.56,91.5,7250,8.82
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,6,96.5,1.2,94,8575,4.5
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,7,93.5,2.16,98,6875,7.92
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,8,99.5,4.2,99,9125,8.28
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,9,97.5,4.32,93.5,6275,7.2
05bcbe84-8578-45d5-8922-8f0a11eed869,2015,2,10,86,3,93.5,8175,2.88
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,1,98,2.88,98.5,9925,9.18
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,2,90.5,3.36,99,5500,7.02
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,3,91,3.12,93,4400,1.26
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,4,97,2.88,97,7725,7.38
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,5,96,1.92,97.5,9375,3.96
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,6,98,3.96,99.5,7175,7.92
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,7,94.5,1.32,98,9575,5.22
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,8,94,3,99,7475,8.82
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,9,86.5,4.32,95.5,6650,8.1
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,1,10,91,3.24,91.5,9450,5.04
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,1,92,1.92,92,6225,5.04
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,2,94,1.08,93,9400,9.54
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,3,90,3.6,94.5,2800,1.8
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,4,97,3.24,100,8850,8.28
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,5,96,3.48,92,7275,8.28
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,6,100,1.32,99.5,1575,3.78
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,7,95.5,4.8,99.5,1850,9.9
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,8,93,1.68,88.5,9525,2.88
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,9,90,2.52,100,4350,8.28
75846f7a-6e92-47d2-91d2-ab2415ef989f,2015,2,10,93.5,2.28,92.5,3675,9.36
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,1,90,4.8,92.5,4050,9.54
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,2,100,4.8,99.5,2175,9.72
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,3,97,2.04,99.5,5725,1.8
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,4,96.5,3.24,89,6575,8.28
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,5,100,3.12,100,9600,9.18
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,6,91.5,4.56,91,8300,3.06
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,7,88,4.68,100,3375,1.62
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,8,93.5,3.36,99.5,8800,7.02
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,9,97.5,2.16,97.5,7450,0.9
81bdb483-7624-4107-9df9-c03e2c721f42,2015,1,10,95.5,3.6,93.5,5675,9.72
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,1,95.5,3.12,94,7125,8.64
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,2,91.5,3.96,99,6925,9.36
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,3,94,3.84,90.5,2900,1.62
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,4,91,4.68,91,9675,8.46
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,5,100,3.6,98,7125,4.32
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,6,89.5,0.84,99,8225,6.48
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,7,99,2.28,96.5,5250,8.82
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,8,86.5,4.56,99.5,8200,9.36
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,9,97.5,2.64,93,1750,9.36
81bdb483-7624-4107-9df9-c03e2c721f42,2015,2,10,95.5,1.92,99,4850,6.3
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,1,92.5,4.92,98.5,8350,6.66
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,2,98.5,3.84,93.5,8275,9.9
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,3,97.5,1.8,98,2275,7.74
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,4,95,1.68,92.5,8525,1.98
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,5,98,1.2,99,8300,7.92
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,6,91.5,1.32,90.5,7250,5.76
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,7,98.5,4.2,94.5,7550,7.56
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,8,87.5,1.32,98,8275,2.88
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,9,99.5,4.56,99,3050,7.2
054c2bbb-f136-4246-96c2-1c9d973def86,2015,1,10,99.5,4.2,99,7800,2.34
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,1,94,4.2,92.5,4800,9.18
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,2,93,2.88,92,9300,9.36
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,3,91,2.4,95,7000,6.12
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,4,86.5,2.04,95,5000,7.74
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,5,99.5,3.36,89,8300,5.76
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,6,94,4.32,94.5,8425,4.68
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,7,92,4.2,89,5400,9.36
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,8,98.5,4.68,89,8675,8.46
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,9,93,4.08,92.5,5050,6.48
054c2bbb-f136-4246-96c2-1c9d973def86,2015,2,10,95,0.72,100,2375,1.26
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,1,97.5,3.96,95,8375,7.2
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,2,94.5,3.48,98,6550,5.22
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,3,95.5,0.6,89,3825,9.72
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,4,95.5,3.24,96.5,6425,7.2
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,5,97.5,3.96,98.5,8225,4.68
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,6,98,4.68,92,3425,6.3
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,7,100,4.08,99,2050,7.02
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,8,100,2.4,98.5,6200,9.72
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,9,100,3.48,90.5,9700,7.92
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,1,10,96.5,3.12,94.5,7000,7.2
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,1,95,4.68,98,9325,8.64
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,2,99,3.72,95.5,8975,5.58
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,3,92.5,3.24,99,2925,8.28
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,4,98.5,3,94.5,7925,6.48
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,5,96.5,4.32,99,9225,1.62
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,6,95.5,3.72,100,4150,8.1
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,7,99.5,1.68,96.5,3400,7.38
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,8,89,4.32,98.5,9825,9.36
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,9,97.5,3.96,99,8250,3.06
f3a6cd80-854e-4743-a701-e32d3f4a0810,2015,2,10,92,1.56,97,8375,8.28
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,1,92.5,4.2,99,9375,5.4
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,2,100,4.56,99.5,6000,7.02
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,3,94,4.92,89,9550,9.72
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,4,99,3.72,95,8800,8.28
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,5,96,4.8,93,5100,3.6
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,6,95.5,3.72,100,5250,9.9
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,7,94,1.56,100,9600,6.3
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,8,97,4.56,97.5,3975,9.9
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,9,91.5,4.08,89,8275,6.84
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,1,10,86.5,4.56,94,7750,9.9
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,1,97,2.64,99.5,4425,9
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,2,96.5,4.56,98.5,6050,5.58
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,3,92.5,3.84,97.5,5850,1.62
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,4,94,4.32,99.5,9750,7.92
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,5,98.5,3.24,92,8025,2.7
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,6,93.5,2.76,92.5,9325,5.22
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,7,99.5,4.56,89.5,4950,7.2
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,8,93.5,4.2,95,6900,6.3
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,9,98.5,1.32,87,6850,3.06
02fe6ca6-0b25-4766-bd61-87c88bfc5fdb,2015,2,10,91,2.16,94.5,5750,5.58
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,1,98,2.52,97.5,8550,6.66
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,2,99.5,2.76,98.5,1675,9.54
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,3,87,3.72,89.5,5975,3.96
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,4,87.5,2.64,96.5,9500,8.46
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,5,93.5,3.24,99,6075,8.28
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,6,92.5,4.44,87.5,7550,2.88
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,7,99.5,1.32,100,7400,9.72
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,8,97,3.6,96,8150,8.64
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,9,92.5,2.16,90.5,8200,7.74
28d786b0-3b2a-47d5-8718-717f449ff858,2015,1,10,98,1.8,98.5,1975,4.5
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,1,92.5,3.48,93.5,5675,4.68
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,2,90,4.44,96,7300,7.2
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,3,99.5,3.72,96,8150,7.56
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,4,89,0.84,94.5,6125,9.72
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,5,91.5,3.12,89.5,3000,6.48
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,6,99,1.68,95,6525,7.74
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,7,99,3.12,97.5,5525,9.18
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,8,99,2.04,98,7875,2.34
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,9,94.5,2.4,95.5,4900,1.08
28d786b0-3b2a-47d5-8718-717f449ff858,2015,2,10,97,2.04,87,8750,0.54
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,1,99,4.2,94.5,5350,6.48
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,2,91,2.88,96.5,5475,4.5
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,3,96.5,3.48,95,2350,5.04
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,4,92.5,4.92,93.5,7325,8.64
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,5,99,2.4,91.5,7000,9.9
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,6,99,4.32,95,5800,1.98
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,7,89.5,4.8,89,3325,7.92
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,8,97,3.84,99,2875,1.44
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,9,91,3.96,96.5,3675,1.08
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,1,10,99,2.4,88,9650,5.22
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,1,89,3.48,90.5,2450,6.66
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,2,91.5,4.68,94,7675,5.58
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,3,93.5,3.36,90.5,5600,8.1
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,4,98,3.36,99.5,10000,1.98
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,5,92,3.36,95,9700,8.46
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,6,95.5,4.2,98,8925,6.84
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,7,90.5,1.92,94.5,9650,4.5
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,8,99,2.88,97,8175,8.46
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,9,96.5,2.04,97.5,6900,9.9
8d5aa383-7bdf-4acc-a300-02d581629c4c,2015,2,10,95.5,3.6,99,6225,6.3
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,1,91,0.96,94,8500,8.1
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,2,97,4.56,88,5175,5.22
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,3,98,4.08,97,8825,1.8
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,4,100,3.96,99,7575,8.28
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,5,88,4.32,99.5,10000,7.2
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,6,98.5,4.2,95,7700,2.7
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,7,97,4.92,86.5,3900,8.46
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,8,93.5,3.72,89,6500,9.18
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,9,95,2.04,99.5,2300,7.56
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,1,10,86,2.64,94.5,3100,4.32
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,1,91.5,4.56,93.5,9525,8.46
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,2,91,2.52,85,7600,9.72
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,3,97.5,4.8,98.5,2800,7.02
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,4,91.5,0.36,94.5,6075,2.16
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,5,95.5,1.56,97.5,8700,5.94
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,6,97.5,3,86.5,9575,1.98
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,7,93.5,3.96,98,6225,9
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,8,94.5,2.04,98,7025,9
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,9,93.5,2.52,92.5,5575,5.22
bc0b9749-228e-48db-a4ff-73b64ebee3f4,2015,2,10,86.5,1.92,99.5,6775,3.24
e859cac8-c917-47cd-a65b-869697a82742,2015,1,1,88.5,2.76,97,8725,1.44
e859cac8-c917-47cd-a65b-869697a82742,2015,1,2,99,4.08,95.5,9325,7.74
e859cac8-c917-47cd-a65b-869697a82742,2015,1,3,95,3.24,87.5,9475,9.18
e859cac8-c917-47cd-a65b-869697a82742,2015,1,4,90,3.96,90.5,375,2.34
e859cac8-c917-47cd-a65b-869697a82742,2015,1,5,94.5,3.12,89.5,4300,2.16
e859cac8-c917-47cd-a65b-869697a82742,2015,1,6,98,3.48,95,7475,5.94
e859cac8-c917-47cd-a65b-869697a82742,2015,1,7,97.5,4.8,90,2775,7.2
e859cac8-c917-47cd-a65b-869697a82742,2015,1,8,90.5,4.56,93.5,7800,8.82
e859cac8-c917-47cd-a65b-869697a82742,2015,1,9,97,0.24,92,3450,2.7
e859cac8-c917-47cd-a65b-869697a82742,2015,1,10,96.5,4.8,91,8800,7.2
e859cac8-c917-47cd-a65b-869697a82742,2015,2,1,98.5,3.12,93.5,9400,7.02
e859cac8-c917-47cd-a65b-869697a82742,2015,2,2,100,4.92,91,8275,9
e859cac8-c917-47cd-a65b-869697a82742,2015,2,3,95.5,4.32,95,7275,8.28
e859cac8-c917-47cd-a65b-869697a82742,2015,2,4,98,1.2,94.5,5675,3.96
e859cac8-c917-47cd-a65b-869697a82742,2015,2,5,91.5,4.56,97.5,9300,7.92
e859cac8-c917-47cd-a65b-869697a82742,2015,2,6,89,4.44,94.5,8675,7.56
e859cac8-c917-47cd-a65b-869697a82742,2015,2,7,98,4.32,92,4025,5.94
e859cac8-c917-47cd-a65b-869697a82742,2015,2,8,89,4.68,97,8625,6.12
e859cac8-c917-47cd-a65b-869697a82742,2015,2,9,91.5,3.72,98,4875,3.78
e859cac8-c917-47cd-a65b-869697a82742,2015,2,10,99.5,4.32,97,5450,6.3
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,1,94.5,4.8,99,6450,5.4
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,2,97,2.4,93,6100,2.7
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,3,97.5,3,95.5,5250,7.92
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,4,99,4.2,92,5550,8.28
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,5,98,3.84,97.5,6200,9.54
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,6,96,2.76,99,7025,6.12
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,7,96.5,2.52,92.5,7800,3.42
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,8,93.5,4.8,96.5,6150,1.08
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,9,93.5,4.44,98.5,7750,2.7
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,1,10,96.5,4.68,94.5,4050,1.44
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,1,100,2.52,99,3050,8.1
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,2,93,4.92,98.5,1625,1.8
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,3,95.5,1.8,98,2350,8.46
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,4,96.5,1.56,96,8700,5.04
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,5,88.5,4.2,90,5575,9.54
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,6,99.5,4.68,99.5,2125,7.2
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,7,95,4.08,99.5,5325,6.12
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,8,98.5,2.04,98,4150,8.64
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,9,89,1.2,95,7875,9
7731c47c-5a3e-4024-82b7-16b7d64fbac1,2015,2,10,89.5,1.8,100,3875,6.12
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,1,96.5,3.96,100,6100,5.4
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,2,90.5,2.64,100,9950,6.3
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,3,99.5,4.56,94.5,3600,9.9
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,4,99.5,2.52,93,4075,9.36
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,5,96,2.4,86,3850,7.56
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,6,97,4.56,98,1950,7.92
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,7,97,1.8,97.5,9100,1.26
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,8,94,2.04,89.5,7825,7.38
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,9,100,4.44,96.5,5050,9.36
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,1,10,89.5,4.56,97.5,7150,8.64
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,1,98.5,3.12,99.5,5450,4.32
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,2,92.5,1.8,96,5825,9
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,3,96.5,4.2,97,4350,8.28
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,4,97.5,2.64,99,4725,9
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,5,95.5,0.96,86.5,5175,8.28
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,6,98,4.68,94,5250,6.84
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,7,88.5,1.56,95.5,8675,4.86
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,8,95.5,3.96,92.5,7075,2.16
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,9,97,1.92,91,8875,8.64
33f5b678-34e8-43da-b40f-24f0893e1cf7,2015,2,10,98.5,2.64,94,8650,8.28
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,1,98.5,4.44,99.5,8525,7.2
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,2,96,4.68,98,6450,7.02
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,3,88.5,2.04,94,2975,1.08
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,4,92,4.44,95,550,1.62
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,5,97.5,4.2,98,9675,7.02
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,6,98.5,1.32,100,5275,8.64
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,7,90.5,4.32,99.5,3925,5.94
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,8,94.5,4.2,100,8250,7.56
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,9,96,3.6,95.5,3800,7.2
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,1,10,98,1.2,97,6400,8.46
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,1,88,4.32,93.5,5775,8.1
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,2,87,4.8,87.5,3875,8.46
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,3,88.5,3.96,95.5,4975,5.94
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,4,94.5,4.32,98.5,7700,3.06
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,5,97,2.28,86.5,6825,6.48
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,6,91.5,1.44,99.5,9900,9.36
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,7,96.5,3.24,93,7075,2.88
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,8,98.5,3.84,98.5,6375,6.48
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,9,95.5,4.8,96.5,8450,1.8
e4fd6a15-68a8-4547-9060-850c9bc2c5d5,2015,2,10,91,1.8,96,9700,8.28
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,1,90.5,4.2,99,7825,2.88
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,2,87,2.4,93.5,9975,9.9
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,3,97,2.04,100,4875,4.68
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,4,95.5,3.96,99.5,9550,4.5
383c5f18-8013-4056-aeed-bcbe017e44ac,2015,1,5,94,4.2,92,8675,2.7
